rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,county_encoded,property_type_encoded,bedrooms_encoded
479.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Other flats,One bed,1.0,False,False,True,7,2,3
475.44,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,One bed,1.0,False,False,False,7,2,3
797.9,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Other flats,One bed,1.0,False,False,True,8,2,3
588.02,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Other flats,One bed,1.0,False,False,True,12,2,3
598.63,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Other flats,One bed,1.0,False,True,False,12,2,3
734.79,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Other flats,One bed,1.0,False,False,True,14,2,3
489.46,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Other flats,One bed,1.0,False,False,True,15,2,3
683.25,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Other flats,One bed,1.0,False,False,True,16,2,3
484.37,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Other flats,One bed,1.0,False,False,True,17,2,3
497.52,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Other flats,One bed,1.0,False,False,True,18,2,3
481.2,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Other flats,One bed,1.0,False,False,True,21,2,3
564.19,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Other flats,One bed,1.0,False,False,True,22,2,3
561.33,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Other flats,One bed,1.0,False,False,True,23,2,3
517.89,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Other flats,One bed,1.0,False,False,True,24,2,3
784.99,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Other flats,One bed,1.0,False,False,True,25,2,3
806.05,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,One bed,1.0,False,False,False,25,2,3
701.65,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Detached house,Two bed,2.0,False,False,True,0,1,5
580.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Detached house,Two bed,2.0,False,False,True,1,1,5
619.37,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Detached house,Two bed,2.0,False,False,True,2,1,5
878.44,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Detached house,Two bed,2.0,False,False,True,3,1,5
1169.91,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Detached house,Two bed,2.0,False,True,False,3,1,5
499.16,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Detached house,Two bed,2.0,False,False,True,4,1,5
1715.28,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Detached house,Two bed,2.0,True,True,True,5,1,5
799.63,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Detached house,Two bed,2.0,False,False,True,6,1,5
869.09,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Detached house,Two bed,2.0,False,True,False,6,1,5
640.96,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Detached house,Two bed,2.0,False,False,True,7,1,5
1075.71,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Detached house,Two bed,2.0,False,False,True,8,1,5
683.45,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Two bed,2.0,False,False,True,9,1,5
794.18,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Detached house,Two bed,2.0,False,False,True,10,1,5
470.33,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Two bed,2.0,False,False,True,11,1,5
727.22,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Detached house,Two bed,2.0,False,False,True,12,1,5
975.02,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Detached house,Two bed,2.0,False,False,True,14,1,5
587.76,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Detached house,Two bed,2.0,False,False,True,15,1,5
1047.46,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Detached house,Two bed,2.0,False,False,True,16,1,5
539.32,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Two bed,2.0,False,False,True,17,1,5
625.16,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Detached house,Two bed,2.0,False,False,True,18,1,5
557.4,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Two bed,2.0,False,False,True,19,1,5
589.93,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Detached house,Two bed,2.0,False,False,True,20,1,5
587.09,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Detached house,Two bed,2.0,False,False,True,21,1,5
614.02,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Detached house,Two bed,2.0,False,False,True,22,1,5
674.09,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Two bed,2.0,False,False,True,23,1,5
675.64,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Detached house,Two bed,2.0,False,False,True,24,1,5
1120.14,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Two bed,2.0,False,False,True,25,1,5
777.92,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Semi detached house,Two bed,2.0,False,False,True,0,3,5
588.17,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Semi detached house,Two bed,2.0,False,False,True,1,3,5
746.74,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Semi detached house,Two bed,2.0,False,False,True,2,3,5
983.38,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Semi detached house,Two bed,2.0,False,False,True,3,3,5
1142.2,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Semi detached house,Two bed,2.0,False,True,False,3,3,5
488.11,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Semi detached house,Two bed,2.0,False,False,True,4,3,5
1695.1,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Semi detached house,Two bed,2.0,True,True,True,5,3,5
1296.17,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Semi detached house,Two bed,2.0,True,True,False,5,3,5
1736.72,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Semi detached house,Two bed,2.0,True,True,False,5,3,5
2124.65,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1967.46,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1591.69,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1659.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1357.36,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1656.84,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1539.23,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,Two bed,2.0,True,True,False,5,3,5
1798.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1497.57,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Semi detached house,Two bed,2.0,True,True,False,5,3,5
1355.87,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,Two bed,2.0,True,True,False,5,3,5
850.29,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Semi detached house,Two bed,2.0,False,False,True,6,3,5
984.0,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Semi detached house,Two bed,2.0,False,True,False,6,3,5
690.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Semi detached house,Two bed,2.0,False,False,True,7,3,5
696.36,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Two bed,2.0,False,False,False,7,3,5
1168.35,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Semi detached house,Two bed,2.0,False,False,True,8,3,5
755.05,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Two bed,2.0,False,False,True,9,3,5
810.25,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Semi detached house,Two bed,2.0,False,False,True,10,3,5
833.44,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,Two bed,2.0,False,False,False,10,3,5
834.52,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Semi detached house,Two bed,2.0,False,False,True,12,3,5
905.54,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Two bed,2.0,False,True,False,12,3,5
950.82,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Semi detached house,Two bed,2.0,False,False,True,14,3,5
977.68,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Two bed,2.0,False,False,False,14,3,5
613.05,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Semi detached house,Two bed,2.0,False,False,True,15,3,5
1055.14,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Semi detached house,Two bed,2.0,False,False,True,16,3,5
738.46,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Semi detached house,Two bed,2.0,False,False,True,18,3,5
589.69,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Two bed,2.0,False,False,True,19,3,5
679.26,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Semi detached house,Two bed,2.0,False,False,True,20,3,5
662.67,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Two bed,2.0,False,False,True,21,3,5
739.05,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Semi detached house,Two bed,2.0,False,False,True,22,3,5
788.85,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Semi detached house,Two bed,2.0,False,True,False,22,3,5
689.04,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Two bed,2.0,False,False,True,23,3,5
712.75,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Semi detached house,Two bed,2.0,False,False,True,24,3,5
645.05,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,Two bed,2.0,False,False,False,24,3,5
824.87,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,Two bed,2.0,False,False,False,24,3,5
1156.01,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Two bed,2.0,False,False,True,25,3,5
752.12,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Terrace house,Two bed,2.0,False,False,True,0,4,5
589.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Terrace house,Two bed,2.0,False,False,True,1,4,5
654.87,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Terrace house,Two bed,2.0,False,False,True,2,4,5
1062.62,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Terrace house,Two bed,2.0,False,False,True,3,4,5
1163.46,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Terrace house,Two bed,2.0,False,True,False,3,4,5
901.98,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Terrace house,Two bed,2.0,False,False,False,3,4,5
1021.92,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Terrace house,Two bed,2.0,False,False,False,3,4,5
790.66,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,Two bed,2.0,False,False,False,3,4,5
971.0,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Terrace house,Two bed,2.0,False,False,False,3,4,5
485.87,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Terrace house,Two bed,2.0,False,False,True,4,4,5
1682.24,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Terrace house,Two bed,2.0,True,True,True,5,4,5
1252.65,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,Two bed,2.0,True,True,False,5,4,5
1874.49,2020,1,2020H1,1,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Terrace house,Two bed,2.0,True,True,False,5,4,5
1764.1,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Terrace house,Two bed,2.0,True,True,False,5,4,5
1421.05,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Two bed,2.0,True,True,False,5,4,5
1462.43,2020,1,2020H1,1,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,Two bed,2.0,True,True,False,5,4,5
1589.35,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Terrace house,Two bed,2.0,True,True,False,5,4,5
2238.07,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Terrace house,Two bed,2.0,True,True,False,5,4,5
1677.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Terrace house,Two bed,2.0,True,True,False,5,4,5
1810.9,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Terrace house,Two bed,2.0,True,True,False,5,4,5
1752.19,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Two bed,2.0,True,True,False,5,4,5
1629.03,2020,1,2020H1,1,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,Two bed,2.0,True,True,False,5,4,5
2165.42,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Terrace house,Two bed,2.0,True,True,False,5,4,5
2387.83,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,Two bed,2.0,True,True,False,5,4,5
2026.43,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,Two bed,2.0,True,True,False,5,4,5
1930.03,2020,1,2020H1,1,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,Two bed,2.0,True,True,False,5,4,5
2188.32,2020,1,2020H1,1,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,Two bed,2.0,True,True,False,5,4,5
1682.18,2020,1,2020H1,1,Dublin,Leinster,Dublin 5,Dublin 5,Terrace house,Two bed,2.0,True,True,False,5,4,5
1899.44,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Terrace house,Two bed,2.0,True,True,False,5,4,5
1746.12,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,Two bed,2.0,True,True,False,5,4,5
1855.3,2020,1,2020H1,1,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Terrace house,Two bed,2.0,True,True,False,5,4,5
2232.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Two bed,2.0,True,True,False,5,4,5
1838.32,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Terrace house,Two bed,2.0,True,True,False,5,4,5
1826.63,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,Two bed,2.0,True,True,False,5,4,5
1713.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Terrace house,Two bed,2.0,True,True,False,5,4,5
1635.12,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Terrace house,Two bed,2.0,True,True,False,5,4,5
1515.17,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,Two bed,2.0,True,True,False,5,4,5
1635.91,2020,1,2020H1,1,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,Two bed,2.0,True,True,False,5,4,5
1779.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Terrace house,Two bed,2.0,True,True,False,5,4,5
1557.73,2020,1,2020H1,1,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,Two bed,2.0,True,True,False,5,4,5
1678.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Terrace house,Two bed,2.0,True,True,False,5,4,5
1637.44,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Terrace house,Two bed,2.0,True,True,False,5,4,5
1484.58,2020,1,2020H1,1,Dublin,Leinster,Dublin 10,Dublin 10,Terrace house,Two bed,2.0,True,True,False,5,4,5
1440.91,2020,1,2020H1,1,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Terrace house,Two bed,2.0,True,True,False,5,4,5
1450.74,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Terrace house,Two bed,2.0,True,True,False,5,4,5
1421.46,2020,1,2020H1,1,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,Two bed,2.0,True,True,False,5,4,5
1535.41,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Terrace house,Two bed,2.0,True,True,False,5,4,5
1519.63,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,Two bed,2.0,True,True,False,5,4,5
1546.47,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,Two bed,2.0,True,True,False,5,4,5
1651.03,2020,1,2020H1,1,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Terrace house,Two bed,2.0,True,True,False,5,4,5
1688.62,2020,1,2020H1,1,Dublin,Leinster,Dublin 13,Dublin 13,Terrace house,Two bed,2.0,True,True,False,5,4,5
1768.51,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Terrace house,Two bed,2.0,True,True,False,5,4,5
1413.95,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Terrace house,Two bed,2.0,True,True,False,5,4,5
1863.5,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Terrace house,Two bed,2.0,True,True,False,5,4,5
1381.88,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,Two bed,2.0,True,True,False,5,4,5
1004.87,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Terrace house,Two bed,2.0,False,False,True,6,4,5
1147.78,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Terrace house,Two bed,2.0,False,True,False,6,4,5
697.61,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Terrace house,Two bed,2.0,False,False,True,7,4,5
699.03,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Two bed,2.0,False,False,False,7,4,5
1164.61,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Terrace house,Two bed,2.0,False,False,True,8,4,5
1232.24,2020,1,2020H1,1,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Terrace house,Two bed,2.0,False,False,False,8,4,5
1406.4,2020,1,2020H1,1,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Two bed,2.0,False,False,False,8,4,5
1157.93,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,Two bed,2.0,False,False,False,8,4,5
733.87,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,Two bed,2.0,False,False,True,9,4,5
786.46,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Terrace house,Two bed,2.0,False,False,True,10,4,5
797.34,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Terrace house,Two bed,2.0,False,False,True,12,4,5
871.45,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Terrace house,Two bed,2.0,False,True,False,12,4,5
614.27,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Terrace house,Two bed,2.0,False,False,True,13,4,5
973.24,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Terrace house,Two bed,2.0,False,False,True,14,4,5
1050.83,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Two bed,2.0,False,False,False,14,4,5
925.37,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Two bed,2.0,False,False,False,14,4,5
631.43,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Terrace house,Two bed,2.0,False,False,True,15,4,5
651.97,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,Two bed,2.0,False,False,False,15,4,5
1068.5,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Terrace house,Two bed,2.0,False,False,True,16,4,5
1079.46,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Terrace house,Two bed,2.0,False,False,False,16,4,5
606.6,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,Two bed,2.0,False,False,True,17,4,5
839.74,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Terrace house,Two bed,2.0,False,False,True,18,4,5
922.98,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,Two bed,2.0,False,False,False,18,4,5
624.63,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,Two bed,2.0,False,False,True,19,4,5
719.32,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Terrace house,Two bed,2.0,False,False,True,20,4,5
765.73,2020,1,2020H1,1,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,Two bed,2.0,False,False,False,20,4,5
648.56,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Two bed,2.0,False,False,True,21,4,5
737.48,2020,1,2020H1,1,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Terrace house,Two bed,2.0,False,False,False,21,4,5
703.39,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Terrace house,Two bed,2.0,False,False,True,22,4,5
726.81,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Terrace house,Two bed,2.0,False,True,False,22,4,5
763.36,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,Two bed,2.0,False,False,True,23,4,5
712.14,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,Two bed,2.0,False,False,False,23,4,5
742.54,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Terrace house,Two bed,2.0,False,False,True,24,4,5
682.8,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
865.33,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
661.03,2020,1,2020H1,1,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,Two bed,2.0,False,False,False,24,4,5
1204.2,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,Two bed,2.0,False,False,True,25,4,5
976.3,2020,1,2020H1,1,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Terrace house,Two bed,2.0,False,False,False,25,4,5
1352.85,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,Two bed,2.0,False,False,False,25,4,5
1420.4,2020,1,2020H1,1,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,Two bed,2.0,False,False,False,25,4,5
811.2,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Apartment,Two bed,2.0,False,False,True,0,0,5
842.41,2020,1,2020H1,1,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,Two bed,2.0,False,False,False,0,0,5
643.76,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Apartment,Two bed,2.0,False,False,True,1,0,5
663.87,2020,1,2020H1,1,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,Two bed,2.0,False,False,False,1,0,5
571.78,2020,1,2020H1,1,Cavan,Ulster,Ballyconnell,"Ballyconnell, Cavan",Apartment,Two bed,2.0,False,False,False,1,0,5
709.75,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Apartment,Two bed,2.0,False,False,True,2,0,5
686.7,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Apartment,Two bed,2.0,False,False,False,2,0,5
795.17,2020,1,2020H1,1,Clare,Munster,Killaloe,"Killaloe, Clare",Apartment,Two bed,2.0,False,False,False,2,0,5
785.04,2020,1,2020H1,1,Clare,Munster,Shannon,"Shannon, Clare",Apartment,Two bed,2.0,False,False,False,2,0,5
1145.95,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Apartment,Two bed,2.0,False,False,True,3,0,5
1268.68,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Apartment,Two bed,2.0,False,True,False,3,0,5
1218.89,2020,1,2020H1,1,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
839.02,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1120.41,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
1275.81,2020,1,2020H1,1,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
884.28,2020,1,2020H1,1,Cork,Munster,Carrigaline,"Carrigaline, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
990.28,2020,1,2020H1,1,Cork,Munster,Carrigtwohill,"Carrigtwohill, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
853.82,2020,1,2020H1,1,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
978.96,2020,1,2020H1,1,Cork,Munster,Cobh,"Cobh, Cork",Apartment,Two bed,2.0,False,False,False,3,0,5
